&a / °	I1 / %
2.528	36.7
2.522	36.6
2.517	35.3
2.512	33.0
2.506	30.1
2.501	27.4
2.496	25.6
2.490	24.4
2.485	22.9
2.480	20.8
2.474	18.5
2.469	16.5
2.464	15.2
2.458	14.8
2.453	15.5
2.448	16.9
2.442	18.8
2.437	20.5
2.432	21.8
2.426	23.3
2.421	25.3
2.416	27.5
2.410	29.9
2.405	32.1
2.400	34.3
2.394	36.0
2.389	36.5
2.384	36.4
2.378	36.8
2.373	37.3
2.368	37.3
2.362	36.2
2.357	34.4
2.352	32.4
2.346	30.1
2.341	27.9
2.336	26.4
2.330	25.1
2.325	23.6
2.320	21.2
2.314	18.8
2.309	16.4
2.304	14.9
2.298	14.2
2.293	14.4
2.288	15.4
2.282	17.2
2.277	19.2
2.272	21.2
2.266	22.6
2.261	23.8
2.256	24.9
2.250	25.5
2.245	26.2
2.240	28.0
2.234	31.0
2.229	34.4
2.223	36.8
2.218	37.8
2.213	38.2
2.207	38.6
2.202	38.6
2.197	37.4
2.191	35.3
2.186	33.5
2.181	31.6
2.175	29.9
2.170	27.9
2.165	26.3
2.159	25.0
2.154	23.8
2.149	22.1
2.143	20.0
2.138	17.6
2.133	15.6
2.127	14.4
2.122	13.9
2.117	14.0
2.111	15.0
2.106	16.6
2.101	18.8
2.095	21.1
2.090	23.1
2.085	24.7
2.079	26.4
2.074	28.2
2.069	29.7
2.063	30.8
2.058	31.7
2.053	33.3
2.047	35.7
2.042	37.9
2.037	39.2
2.031	39.7
2.026	40.1
2.021	40.1
2.015	39.1
2.010	37.1
2.005	34.7
1.999	32.8
1.994	31.5
1.989	30.5
1.983	29.6
1.978	28.5
1.972	27.5
1.967	25.8
1.962	23.5
1.956	20.8
1.951	18.0
1.946	15.6
1.940	14.0
1.935	13.2
1.930	12.9
1.924	13.2
1.919	14.0
1.914	15.2
1.908	17.2
1.903	19.6
1.898	21.8
1.892	23.8
1.887	25.5
1.882	27.2
1.876	28.8
1.871	29.7
1.866	30.1
1.860	30.2
1.855	31.0
1.850	32.9
1.844	35.4
1.839	38.0
1.834	39.6
1.828	40.4
1.823	40.7
1.818	40.5
1.812	39.2
1.807	36.9
1.802	34.3
1.796	32.1
1.791	30.9
1.786	30.4
1.780	30.0
1.775	29.7
1.769	29.2
1.764	28.4
1.759	27.0
1.753	25.0
1.748	22.4
1.743	19.6
1.737	17.2
1.732	15.2
1.727	13.8
1.721	13.0
1.716	12.6
1.711	12.5
1.705	12.9
1.700	13.7
1.695	15.1
1.689	17.0
1.684	19.1
1.679	21.2
1.673	23.2
1.668	24.9
1.663	26.7
1.657	28.3
1.652	29.6
1.647	30.0
1.641	30.0
1.636	29.9
1.631	30.2
1.625	31.5
1.620	33.8
1.615	36.7
1.609	39.4
1.604	41.2
1.599	42.1
1.593	42.3
1.588	41.9
1.582	40.4
1.577	38.0
1.572	35.2
1.566	32.7
1.561	30.6
1.556	29.7
1.550	29.3
1.545	29.3
1.540	30.0
1.534	30.0
1.529	30.1
1.524	29.2
1.518	27.6
1.513	25.4
1.508	22.7
1.502	19.9
1.497	17.4
1.492	15.4
1.486	13.8
1.481	12.7
1.476	11.9
1.470	11.6
1.465	11.6
1.460	12.0
1.454	12.4
1.449	13.3
1.444	14.4
1.438	16.0
1.433	17.9
1.428	20.3
1.422	22.6
1.417	24.6
1.411	26.6
1.406	28.2
1.401	29.7
1.395	30.9
1.390	31.2
1.385	30.8
1.379	30.2
1.374	29.7
1.369	29.7
1.363	30.0
1.358	31.2
1.353	32.8
1.347	35.6
1.342	38.4
1.337	41.2
1.331	43.1
1.326	44.1
1.321	43.9
1.315	42.8
1.310	40.5
1.305	37.7
1.299	34.8
1.294	32.3
1.289	30.5
1.283	29.3
1.278	28.9
1.273	29.1
1.267	29.5
1.262	30.3
1.256	30.8
1.251	31.1
1.246	30.7
1.240	30.0
1.235	28.8
1.230	27.2
1.224	25.4
1.219	23.0
1.214	20.6
1.208	18.3
1.203	16.5
1.198	14.9
1.192	13.8
1.187	13.0
1.182	12.4
1.176	12.0
1.171	11.6
1.166	11.5
1.160	11.5
1.155	11.5
1.150	11.8
1.144	12.5
1.139	13.4
1.134	14.7
1.128	16.0
1.123	17.3
1.118	18.9
1.112	20.5
1.107	22.5
1.101	24.2
1.096	26.0
1.091	27.6
1.085	29.3
1.080	30.7
1.075	31.7
1.069	32.1
1.064	31.7
1.059	30.8
1.053	29.9
1.048	29.0
1.043	28.2
1.037	28.1
1.032	28.5
1.027	29.9
1.021	31.9
1.016	34.3
1.011	37.0
1.005	39.9
1.000	42.6
0.995	44.9
0.989	46.4
0.984	47.4
0.979	47.6
0.973	47.1
0.968	45.9
0.962	44.1
0.957	41.6
0.952	38.7
0.946	35.6
0.941	32.9
0.936	31.2
0.930	30.1
0.925	29.8
0.920	29.3
0.914	28.3
0.909	27.0
0.904	25.6
0.898	24.4
0.893	23.9
0.888	24.2
0.882	25.3
0.877	27.3
0.872	29.5
0.866	31.1
0.861	32.0
0.856	31.9
0.850	30.7
0.845	29.2
0.840	27.1
0.834	25.1
0.829	23.0
0.823	21.2
0.818	19.5
0.813	17.9
0.807	16.6
0.802	15.4
0.797	14.5
0.791	13.7
0.786	13.3
0.781	12.8
0.775	12.5
0.770	12.1
0.765	11.9
0.759	11.6
0.754	11.6
0.749	11.6
0.743	11.6
0.738	11.6
0.733	11.7
0.727	11.9
0.722	12.2
0.717	12.5
0.711	12.9
0.706	13.3
0.701	13.9
0.695	14.6
0.690	15.4
0.684	16.2
0.679	17.2
0.674	18.3
0.668	19.5
0.663	20.8
0.658	22.2
0.652	23.4
0.647	24.7
0.642	25.8
0.636	27.1
0.631	28.3
0.626	29.3
0.620	30.2
0.615	31.0
0.610	31.5
0.604	31.9
0.599	32.3
0.594	32.3
0.588	32.4
0.583	32.0
0.578	31.4
0.572	30.7
0.567	30.1
0.561	29.7
0.556	29.3
0.551	28.9
0.545	28.4
0.540	28.0
0.535	27.6
0.529	27.4
0.524	27.3
0.519	27.3
0.513	27.4
0.508	27.8
0.503	28.3
0.497	28.6
0.492	29.3
0.487	29.9
0.481	31.2
0.476	32.6
0.471	34.2
0.465	35.8
0.460	37.3
0.455	38.9
0.449	40.3
0.444	41.6
0.438	42.7
0.433	43.7
0.428	44.7
0.422	45.5
0.417	46.4
0.412	47.0
0.406	47.6
0.401	47.9
0.396	48.0
0.390	48.0
0.385	47.8
0.380	47.5
0.374	46.9
0.369	46.4
0.364	45.5
0.358	44.6
0.353	43.5
0.348	42.7
0.342	41.8
0.337	41.0
0.332	40.1
0.326	39.2
0.321	38.1
0.316	37.0
0.310	36.1
0.305	35.2
0.299	34.2
0.294	33.3
0.289	32.5
0.283	31.6
0.278	30.8
0.273	30.1
0.267	29.5
0.262	29.1
0.257	28.6
0.251	28.3
0.246	28.1
0.241	27.9
0.235	27.6
0.230	27.4
0.225	27.3
0.219	27.0
0.214	26.9
0.209	26.7
0.203	26.8
0.198	26.8
0.193	26.8
0.187	26.9
0.182	26.9
0.176	26.9
0.171	26.9
0.166	26.9
0.160	26.9
0.155	27.0
0.150	27.0
0.144	27.1
0.139	27.1
0.134	27.2
0.128	27.2
0.123	27.3
0.118	27.4
0.112	27.6
0.107	27.6
0.102	27.8
0.096	27.8
0.091	27.9
0.086	27.9
0.080	28.0
0.075	28.0
0.070	28.0
0.064	28.0
0.059	28.0
0.053	28.0
0.048	28.0
0.043	28.1
0.037	28.1
0.032	28.1
0.027	28.2
0.021	28.3
0.016	28.4
0.011	28.4
0.005	28.5
0.000	28.7
-0.005	28.7
-0.011	28.5
-0.016	28.5
-0.021	28.5
-0.027	28.6
-0.032	28.6
-0.037	28.6
-0.043	28.6
-0.048	28.6
-0.053	28.6
-0.059	28.6
-0.064	28.6
-0.070	28.6
-0.075	28.6
-0.080	28.6
-0.086	28.6
-0.091	28.5
-0.096	28.4
-0.102	28.0
-0.107	27.5
-0.112	27.2
-0.118	26.7
-0.123	27.2
-0.128	27.3
-0.134	27.8
-0.139	28.0
-0.144	27.9
-0.150	27.9
-0.155	27.9
-0.160	27.8
-0.166	27.8
-0.171	27.8
-0.176	27.8
-0.182	27.9
-0.187	28.0
-0.193	28.1
-0.198	28.1
-0.203	28.2
-0.209	28.4
-0.214	28.8
-0.219	29.2
-0.225	29.5
-0.230	29.9
-0.235	30.2
-0.241	30.7
-0.246	31.1
-0.251	31.7
-0.257	32.2
-0.262	33.0
-0.267	33.5
-0.273	34.2
-0.278	34.6
-0.283	35.4
-0.289	36.5
-0.294	37.8
-0.299	39.1
-0.305	40.0
-0.310	41.0
-0.316	42.1
-0.321	43.3
-0.326	44.2
-0.332	45.1
-0.337	46.0
-0.342	46.7
-0.348	47.4
-0.353	47.7
-0.358	47.9
-0.364	48.0
-0.369	48.0
-0.374	48.0
-0.380	47.9
-0.385	47.7
-0.390	47.2
-0.396	46.4
-0.401	45.7
-0.406	44.9
-0.412	43.8
-0.417	42.6
-0.422	41.3
-0.428	40.0
-0.433	38.7
-0.438	37.2
-0.444	35.8
-0.449	34.3
-0.455	33.0
-0.460	31.7
-0.465	30.5
-0.471	29.5
-0.476	28.7
-0.481	28.2
-0.487	27.3
-0.492	26.6
-0.497	26.1
-0.503	26.0
-0.508	26.3
-0.513	27.1
-0.519	27.9
-0.524	28.8
-0.529	29.6
-0.535	30.3
-0.540	30.8
-0.545	31.0
-0.551	31.0
-0.556	31.1
-0.561	31.2
-0.567	31.4
-0.572	31.2
-0.578	30.8
-0.583	30.4
-0.588	29.8
-0.594	29.1
-0.599	28.5
-0.604	27.4
-0.610	26.3
-0.615	25.0
-0.620	23.7
-0.626	22.5
-0.631	21.5
-0.636	20.3
-0.642	19.2
-0.647	18.0
-0.652	16.9
-0.658	15.8
-0.663	14.8
-0.668	14.0
-0.674	13.2
-0.679	12.7
-0.684	12.2
-0.690	11.8
-0.695	11.4
-0.701	11.2
-0.706	10.9
-0.711	10.9
-0.717	10.8
-0.722	10.9
-0.727	10.9
-0.733	11.1
-0.738	11.2
-0.743	11.5
-0.749	11.9
-0.754	12.3
-0.759	12.7
-0.765	13.1
-0.770	13.7
-0.775	14.5
-0.781	15.3
-0.786	16.3
-0.791	17.4
-0.797	18.6
-0.802	19.7
-0.807	20.6
-0.813	22.0
-0.818	23.7
-0.823	25.9
-0.829	27.8
-0.834	28.9
-0.840	29.7
-0.845	30.1
-0.850	30.2
-0.856	30.0
-0.861	29.7
-0.866	29.3
-0.872	28.8
-0.877	28.2
-0.882	27.8
-0.888	27.4
-0.893	27.4
-0.898	27.5
-0.904	28.1
-0.909	29.0
-0.914	30.6
-0.920	32.3
-0.925	34.6
-0.930	36.6
-0.936	38.8
-0.941	40.1
-0.946	41.3
-0.952	42.5
-0.957	43.1
-0.962	43.1
-0.968	42.3
-0.973	40.8
-0.979	38.8
-0.984	36.3
-0.989	33.7
-0.995	31.2
-1.000	29.2
-1.005	27.8
-1.011	27.0
-1.016	26.9
-1.021	27.3
-1.027	27.9
-1.032	28.8
-1.037	29.5
-1.043	30.0
-1.048	30.0
-1.053	29.7
-1.059	28.9
-1.064	27.7
-1.069	26.3
-1.075	24.7
-1.080	22.9
-1.085	21.0
-1.091	19.2
-1.096	17.4
-1.101	15.8
-1.107	14.4
-1.112	13.2
-1.118	12.4
-1.123	11.8
-1.128	11.3
-1.134	11.0
-1.139	10.9
-1.144	10.8
-1.150	11.0
-1.155	11.1
-1.160	11.5
-1.166	11.9
-1.171	12.8
-1.176	14.2
-1.182	15.8
-1.187	17.8
-1.192	20.0
-1.198	22.3
-1.203	24.5
-1.208	26.4
-1.214	27.9
-1.219	28.7
-1.224	29.1
-1.230	29.1
-1.235	28.8
-1.240	28.3
-1.246	27.8
-1.251	27.4
-1.256	27.2
-1.262	27.5
-1.267	28.5
-1.273	30.1
-1.278	32.7
-1.283	35.6
-1.289	38.7
-1.294	41.0
-1.299	42.3
-1.305	42.5
-1.310	41.8
-1.315	40.0
-1.321	37.2
-1.326	33.5
-1.331	30.2
-1.337	27.6
-1.342	26.4
-1.347	26.0
-1.353	26.7
-1.358	27.7
-1.363	28.7
-1.369	29.2
-1.374	29.3
-1.379	28.2
-1.385	26.7
-1.390	24.7
-1.395	22.8
-1.401	20.6
-1.406	18.4
-1.411	16.3
-1.417	14.6
-1.422	13.3
-1.428	12.2
-1.433	11.5
-1.438	11.1
-1.444	10.9
-1.449	11.1
-1.454	11.4
-1.460	12.0
-1.465	12.8
-1.470	14.1
-1.476	15.8
-1.481	17.9
-1.486	20.4
-1.492	23.0
-1.497	25.4
-1.502	27.2
-1.508	28.2
-1.513	28.5
-1.518	28.2
-1.524	28.0
-1.529	27.2
-1.534	27.1
-1.540	27.1
-1.545	28.1
-1.550	29.9
-1.556	32.9
-1.561	36.1
-1.566	39.0
-1.572	41.0
-1.577	41.4
-1.582	40.6
-1.588	38.0
-1.593	34.1
-1.599	30.6
-1.604	28.1
-1.609	26.6
-1.615	26.4
-1.620	26.4
-1.625	27.0
-1.631	27.9
-1.636	28.2
-1.641	27.4
-1.647	25.2
-1.652	22.5
-1.657	19.7
-1.663	17.0
-1.668	14.7
-1.673	13.3
-1.679	12.0
-1.684	11.2
-1.689	10.8
-1.695	10.8
-1.700	11.1
-1.705	11.7
-1.711	12.5
-1.716	13.9
-1.721	15.8
-1.727	18.2
-1.732	21.1
-1.737	24.2
-1.743	26.7
-1.748	28.3
-1.753	28.8
-1.759	27.8
-1.764	26.6
-1.769	25.4
-1.775	25.0
-1.780	25.8
-1.786	28.0
-1.791	31.9
-1.796	36.0
-1.802	39.5
-1.807	41.0
-1.812	39.9
-1.818	36.5
-1.823	32.1
-1.828	28.4
-1.834	26.4
-1.839	25.7
-1.844	26.4
-1.850	27.6
-1.855	28.4
-1.860	28.3
-1.866	26.8
-1.871	24.2
-1.876	21.0
-1.882	17.8
-1.887	15.1
-1.892	13.0
-1.898	11.8
-1.903	11.0
-1.908	10.6
-1.914	10.6
-1.919	11.0
-1.924	11.8
-1.930	13.1
-1.935	15.1
-1.940	17.9
-1.946	21.2
-1.951	24.4
-1.956	26.9
-1.962	27.9
-1.967	27.9
-1.972	27.1
-1.978	26.1
-1.983	25.7
-1.989	26.5
-1.994	29.3
-1.999	33.7
-2.005	38.4
-2.010	41.2
-2.015	40.4
-2.021	36.4
-2.026	31.4
-2.031	27.4
-2.037	25.4
-2.042	24.8
-2.047	25.4
-2.053	26.1
-2.058	26.6
-2.063	25.7
-2.069	23.4
-2.074	20.1
-2.079	16.9
-2.085	14.2
-2.090	12.4
-2.095	11.3
-2.101	10.8
-2.106	10.7
-2.111	11.1
-2.117	11.8
-2.122	13.1
-2.127	15.1
-2.133	18.1
-2.138	21.9
-2.143	25.6
-2.149	27.6
-2.154	28.1
-2.159	27.2
-2.165	26.0
-2.170	25.1
-2.175	25.9
-2.181	28.8
-2.186	34.0
-2.191	39.1
-2.197	41.1
-2.202	38.0
-2.207	32.5
-2.213	27.7
-2.218	25.3
-2.223	24.9
-2.229	25.8
-2.234	26.6
-2.240	26.5
-2.245	24.7
-2.250	21.9
-2.256	18.7
-2.261	15.5
-2.266	13.3
-2.272	11.8
-2.277	11.0
-2.282	10.7
-2.288	10.7
-2.293	11.4
-2.298	12.7
-2.304	14.9
-2.309	18.5
-2.314	22.8
-2.320	26.5
-2.325	28.0
-2.330	27.6
-2.336	26.0
-2.341	24.5
-2.346	24.6
-2.352	27.3
-2.357	32.7
-2.362	38.7
-2.368	40.8
-2.373	37.3
-2.378	31.9
-2.384	27.6
-2.389	25.6
-2.394	25.7
-2.400	26.8
-2.405	27.9
-2.410	27.1
-2.416	23.9
-2.421	19.8
-2.426	16.2
-2.432	13.5
-2.437	11.9
-2.442	11.0
-2.448	10.7
-2.453	11.0
-2.458	11.8
-2.464	13.7
-2.469	16.6
-2.474	21.0
-2.480	25.5
-2.485	27.6
-2.490	27.0
-2.496	25.0
-2.501	23.4
-2.506	23.8
-2.512	27.0
-2.517	33.4
-2.522	39.2
-2.528	39.3
-2.533	34.5
-2.538	29.2
-2.544	26.1
-2.549	25.2
-2.554	25.9
-2.560	27.4
-2.565	27.2
-2.570	24.4
-2.576	20.0
-2.581	16.2
-2.586	13.4
-2.592	11.8
-2.597	11.0
-2.602	10.7
-2.608	11.0
-2.613	12.1
-2.619	14.3
-2.624	18.4
-2.629	23.1
-2.635	26.4
-2.640	27.0
-2.645	25.6
-2.651	24.0
-2.656	24.2
-2.661	27.5
-2.667	34.2
-2.672	38.5
-2.677	36.5
-2.683	30.7
-2.688	25.5
-2.693	23.6
-2.699	23.6
-2.704	25.5
-2.709	26.3
-2.715	24.5
-2.720	20.5
-2.725	16.7
-2.731	13.9
-2.736	10.7
-2.741	10.4
-2.747	10.4
-2.752	10.8
-2.757	12.0
-2.763	14.4
-2.768	18.5
-2.773	23.1
-2.779	26.0
-2.784	26.0
-2.789	24.3
-2.795	23.3
-2.800	24.6
-2.805	29.8
-2.811	36.2
-2.816	37.7
-2.821	33.2
-2.827	28.0
-2.832	24.8
-2.837	24.0
-2.843	25.1
-2.848	26.0
-2.853	24.1
-2.859	20.0
-2.864	15.9
-2.869	13.1
-2.875	11.4
-2.880	10.6
-2.885	10.4
-2.891	11.1
-2.896	12.6
-2.901	15.9
-2.907	20.5
-2.912	24.4
-2.917	25.2
-2.923	23.8
-2.928	22.4
-2.933	23.3
-2.939	28.1
-2.944	34.8
-2.949	37.0
-2.955	33.0
-2.960	27.9
-2.965	25.0
-2.971	24.4
-2.976	25.6
-2.981	26.1
-2.987	23.4
-2.992	19.0
-2.997	15.3
-3.003	12.8
-3.008	11.3
-3.013	10.6
-3.019	10.7
-3.024	11.9
-3.029	14.6
-3.035	19.0
-3.040	23.0
-3.045	24.3
-3.051	23.1
-3.056	21.9
-3.061	23.0
-3.067	27.4
-3.072	33.5
-3.077	34.8
-3.083	30.6
-3.088	26.2
-3.093	23.7
-3.099	23.7
-3.104	24.9
-3.109	24.1
-3.115	20.5
-3.120	16.4
-3.125	13.3
-3.131	11.3
-3.136	10.4
-3.141	10.4
-3.147	11.2
-3.152	13.4
-3.157	17.3
-3.163	21.8
-3.168	24.1
-3.173	23.7
-3.179	22.6
-3.184	23.3
-3.189	27.5
-3.195	32.7
-3.200	33.7
-3.205	29.8
-3.211	25.3
-3.216	23.0
-3.221	23.3
-3.227	24.2
-3.232	22.9
-3.237	19.2
-3.243	15.3
-3.248	12.5
-3.253	10.9
-3.259	10.3
-3.264	10.6
-3.269	12.1
-3.275	14.5
-3.280	17.3
-3.285	18.5
-3.291	18.5
-3.296	17.9
-3.301	19.4
-3.306	23.7
-3.312	29.2
-3.317	31.5
-3.322	28.9
-3.328	25.3
-3.333	23.3
-3.338	23.5
-3.344	23.9
-3.349	22.1
-3.354	18.3
-3.360	14.7
-3.365	12.2
-3.370	10.9
-3.376	10.5
-3.381	11.4
-3.386	13.8
-3.392	17.6
-3.397	21.2
-3.402	22.7
-3.408	22.2
-3.413	22.4
-3.418	24.8
-3.424	28.7
-3.429	31.0
